Frame,Raw_X,Raw_Y
0.0,0.758499801158905,0.6940158009529114
0.0,0.7700799107551575,0.6941806674003601
0.0,0.7795352935791016,0.6943925619125366
0.0,0.7868115901947021,0.6931254863739014
0.0,0.7941212058067322,0.693045973777771
0.0,0.7995993494987488,0.6927304267883301
0.0,0.8041255474090576,0.693669319152832
0.0,0.8077446222305298,0.6957516074180603
0.0,0.8111531138420105,0.6973987221717834
0.0,0.8125231862068176,0.6990729570388794
0.0,0.8132690787315369,0.7004290223121643
0.0,0.8127089142799377,0.7070431709289551
0.0,0.8123826384544373,0.7055418491363525
0.0,0.8117029070854187,0.7094159722328186
0.0,0.8105216026306152,0.7118486166000366
0.0,0.8095887303352356,0.7146429419517517
0.0,0.8082680106163025,0.7177144885063171
0.0,0.8070346117019653,0.7197126746177673
0.0,0.8052413463592529,0.7211708426475525
0.0,0.8048242926597595,0.7237516045570374
0.0,0.8033251166343689,0.7249543070793152
0.0,0.8036351799964905,0.7260017991065979
0.0,0.8020861744880676,0.7274950742721558
0.0,0.802788496017456,0.7279146313667297
0.0,0.8012562394142151,0.7284959554672241
0.0,0.8013882040977478,0.7291160225868225
0.0,0.8003450036048889,0.7291004061698914
0.0,0.7995568513870239,0.7292775511741638
0.0,0.7990209460258484,0.7295359969139099
0.0,0.7982960939407349,0.7305966019630432
0.0,0.7991525530815125,0.7310733795166016
0.0,0.7975707650184631,0.731633186340332
0.0,0.7970946431159973,0.7330031394958496
0.0,0.7954322099685669,0.7351039052009583
0.0,0.7950665950775146,0.7351735234260559
0.0,0.7930182218551636,0.7357276678085327
0.0,0.7924692034721375,0.7369393706321716
0.0,0.7905410528182983,0.7380421757698059
0.0,0.7896981835365295,0.7395626902580261
0.0,0.7889137864112854,0.7404236197471619
0.0,0.78802090883255,0.7390137910842896
0.0,0.7876173853874207,0.7402016520500183
0.0,0.786991536617279,0.7406480312347412
0.0,0.7867750525474548,0.7410837411880493
0.0,0.7868900895118713,0.7406065464019775
0.0,0.7860850691795349,0.7401272058486938
0.0,0.7867494821548462,0.7405491471290588
0.0,0.7858160734176636,0.7401419878005981
0.0,0.7848345041275024,0.7409210801124573
0.0,0.7840980887413025,0.7421791553497314
0.0,0.783717930316925,0.7427685856819153
0.0,0.7832654118537903,0.7432051301002502
0.0,0.7830629348754883,0.7435100674629211
0.0,0.7826080918312073,0.7435022592544556
0.0,0.7823269963264465,0.7436278462409973
0.0,0.782617449760437,0.7426483631134033
0.0,0.782084047794342,0.7424432635307312
0.0,0.7824945449829102,0.7406406998634338
0.0,0.7824166417121887,0.740011990070343
0.0,0.7823432087898254,0.739388108253479
0.0,0.7809714078903198,0.7358330488204956
0.0,0.7798547148704529,0.7336048483848572
0.0,0.7780364155769348,0.7321262955665588
0.0,0.7742995023727417,0.7305012941360474
0.0,0.7690457701683044,0.7296441793441772
0.0,0.7657837271690369,0.7295634746551514
0.0,0.762719452381134,0.7304674386978149
0.0,0.7561547160148621,0.731911301612854
0.0,0.7505825757980347,0.7325114607810974
0.0,0.7417306900024414,0.7353677153587341
0.0,0.7316116094589233,0.736169695854187
0.0,0.7214934825897217,0.7387508749961853
0.0,0.7099137902259827,0.7363614439964294
0.0,0.6941799521446228,0.7364083528518677
0.0,0.6777647137641907,0.7330661416053772
0.0,0.6581668853759766,0.729781985282898
0.0,0.6393100619316101,0.7273501753807068
0.0,0.6191987991333008,0.7222761511802673
0.0,0.5996582508087158,0.7168614864349365
0.0,0.5816929936408997,0.7086373567581177
0.0,0.560563325881958,0.7010437250137329
0.0,0.5455824136734009,0.6955815553665161
0.0,0.5302335023880005,0.6842904686927795
0.0,0.5116943717002869,0.6749994158744812
0.0,0.49415820837020874,0.6635958552360535
0.0,0.4747212529182434,0.651710033416748
0.0,0.45869535207748413,0.6409295201301575
0.0,0.43957749009132385,0.6257516145706177
0.0,0.42187851667404175,0.6104027032852173
0.0,0.4041077792644501,0.5970273017883301
0.0,0.38535958528518677,0.5821701884269714
0.0,0.3695189952850342,0.565386950969696
0.0,0.3578035235404968,0.5493267178535461
0.0,0.346757173538208,0.5291417241096497
0.0,0.3361119329929352,0.5065797567367554
0.0,0.326480507850647,0.48033812642097473
0.0,0.31973519921302795,0.45300227403640747
0.0,0.3124687671661377,0.4233606159687042
0.0,0.3090096712112427,0.3954998254776001
0.0,0.30668869614601135,0.3678959012031555
0.0,0.3035545349121094,0.3406696021556854
0.0,0.30390602350234985,0.3154357373714447
0.0,0.30380547046661377,0.2927551865577698
0.0,0.30413514375686646,0.27033835649490356
0.0,0.30547916889190674,0.25071609020233154
0.0,0.3073137402534485,0.23509256541728973
0.0,0.3102020025253296,0.2205118089914322
0.0,0.313294917345047,0.21123868227005005
0.0,0.3167335093021393,0.20244400203227997
0.0,0.3212429881095886,0.19804838299751282
0.0,0.3261866569519043,0.19602596759796143
0.0,0.33352264761924744,0.19825379550457
0.0,0.3432929217815399,0.20346331596374512
0.0,0.35431528091430664,0.2129088193178177
0.0,0.3689810335636139,0.22555981576442719
0.0,0.3810058832168579,0.2422468364238739
0.0,0.38802027702331543,0.25759756565093994
0.0,0.3861367106437683,0.2572135329246521
0.0,0.3878330886363983,0.2709783613681793
0.0,0.38422590494155884,0.2798929214477539
0.0,0.37713685631752014,0.2859035134315491
0.0,0.36710938811302185,0.2897387742996216
0.0,0.35163718461990356,0.29366353154182434
0.0,0.3499525785446167,0.2943333685398102
0.0,0.3340913951396942,0.2976957857608795
0.0,0.31864312291145325,0.2993690073490143
0.0,0.3078539967536926,0.3030267655849457
0.0,0.30657392740249634,0.30397114157676697
0.0,0.30252349376678467,0.30813610553741455
0.0,0.3079270124435425,0.31675589084625244
0.0,0.3237471878528595,0.3280431628227234
0.0,0.34955909848213196,0.34255701303482056
0.0,0.3821949064731598,0.35290655493736267
0.0,0.38188740611076355,0.3518728017807007
0.0,0.41349905729293823,0.3677867650985718
0.0,0.45532745122909546,0.38498011231422424
0.0,0.504743754863739,0.39892590045928955
0.0,0.5083089470863342,0.4035417437553406
0.0,0.5645427107810974,0.42164236307144165
0.0,0.6055224537849426,0.44910237193107605
0.0,0.6414622664451599,0.47033894062042236
0.0,0.6723387837409973,0.48674869537353516
0.0,0.6905640363693237,0.4955495297908783
0.0,0.7078210711479187,0.49960464239120483
0.0,0.7138931155204773,0.5010163187980652
0.0,0.7192545533180237,0.5061904191970825
0.0,0.720134437084198,0.5080680847167969
0.0,0.7198529839515686,0.5136891007423401
0.0,0.7186141014099121,0.5193259716033936
0.0,0.7169045805931091,0.5260636806488037
0.0,0.7139358520507812,0.5320669412612915
0.0,0.7089688777923584,0.5377764701843262
0.0,0.7042574882507324,0.5447680354118347
0.0,0.6983293294906616,0.5500413179397583
0.0,0.6902398467063904,0.5558432340621948
0.0,0.6792553663253784,0.5607728958129883
0.0,0.66829514503479,0.5651899576187134
0.0,0.6573213338851929,0.5703130960464478
0.0,0.6430834531784058,0.5723708868026733
0.0,0.6264379620552063,0.5758368968963623
0.0,0.6099695563316345,0.5794669389724731
0.0,0.5943636298179626,0.5817921161651611
0.0,0.5808866024017334,0.5850737690925598
0.0,0.5685416460037231,0.5854885578155518
0.0,0.5547043681144714,0.5860032439231873
0.0,0.542151153087616,0.5847684144973755
0.0,0.5295155048370361,0.5819784998893738
0.0,0.5154227018356323,0.5808801054954529
0.0,0.5010108947753906,0.5808404684066772
0.0,0.4852496087551117,0.579745352268219
0.0,0.46716099977493286,0.5816239714622498
0.0,0.4498954117298126,0.5850839614868164
0.0,0.43078354001045227,0.5880234837532043
0.0,0.4204314351081848,0.586192786693573
0.0,0.4104363024234772,0.629746675491333
0.0,0.3951987624168396,0.6580331325531006
0.0,0.37903711199760437,0.6760630011558533
0.0,0.3503268361091614,0.6898782849311829
0.0,0.3325061798095703,0.7304858565330505
0.0,0.32169973850250244,0.7692999243736267
0.0,0.30770134925842285,0.8003596067428589
0.0,0.28391608595848083,0.855163037776947
